Session ID,DateTime Stamp,IP Address,Advertisement ID Viewed,Product ID Viewed,Information Link ID Viewed,Product ID Added to Cart,Product ID Purchased,Payment Method,User Has Account,First Time Buyer,Repeat Buyer,Coupon Used,Mobile Device Used,Dollar Amount,Dollar Amount Sold,Sex,Age Range,Married,Ethnic,Employed,Student,Education,Income Range,Gift Card Used,Purchased as Gift,Occupation,Own Home,Hobby/Interest,Health
0000000001,8/27/2018 10:09,10.1.1861.1,3D printers,Waterproof phone cases,Shipping,Coconut oil,Welcome,Visa,YES,YES,NO,NO,NO,623.00,618.00,Female,35-44 years old,Single never married,White and European Americans,YES,YES,Nursery school to 8th grade,150001 to 200000,NO,YES,Sales and office,NO,Dieting,Health
0000000001,8/27/2018 10:09,10.1.1862.1,Liquid phone cases,Waterproof phone cases,Deal of The Day,Baby products,Fairy lights,Visa,NO,YES,YES,NO,NO,177.00,409.00,Female,35-44 years old,Separated,White and European Americans,YES,YES,No schooling completed,30001 to 50000,YES,NO,Service,NO,Sweepstakes,Health
0000000001,8/27/2018 10:09,10.1.1863.1,Welcome,Matcha Powder,Your Recommendations,Matcha Powder,Matcha Powder,Debit,NO,YES,YES,YES,NO,288.00,340.00,Male,25-34 years old,Single never married,Middle Easterners and North Africans,NO,NO,Trade/technical/vocational training,50001 to 75000,NO,YES,Service,NO,Gourmet/fine food,Health
0000000001,8/27/2018 10:09,10.1.1864.1,Baby products,Enamel pins,Deal of The Day,Phone power banks,Gluten-free products,Visa,YES,NO,YES,NO,NO,110.00,567.00,Female,75 years or older,Widowed,Asian Americans,YES,YES,Trade/technical/vocational training,150001 to 200000,NO,NO,Service,NO,Coin/stamp collecting,Health
0000000001,8/27/2018 10:09,10.1.1865.1,Coconut oil,Drones,Mission,Mens fashion accessories,Bluetooth speakers,PayPal,YES,YES,YES,YES,YES,147.00,877.00,Male,55-64 years old,Divorced,Native Hawaiians and other Pacific Islanders,YES,YES,Doctorate degree,150001 to 200000,YES,NO,Sales and office,NO,Wildlife/environment issues,Health
0000000001,8/27/2018 10:09,10.1.1866.1,Phone power banks,Enamel pins,Mission,Coconut oil,Drones,MasterCard,YES,NO,YES,NO,YES,398.00,684.00,Male,75 years or older,Widowed,Black and African Americans,YES,YES,Some high school no diploma,150001 to 200000,NO,NO,Natural resources construction and maintenance,NO,Wildlife/environment issues,Health
0000000001,8/27/2018 10:09,10.1.1867.1,Coconut oil,3D printers,About,Wood frame sunglasses,Welcome,Visa,YES,YES,NO,YES,NO,537.00,967.00,Male,12-17 years old,Single never married,Asian Americans,YES,NO,Trade/technical/vocational training,100001 to 150000,NO,NO,Production transportation and material moving,YES,Recreational vehicles,Health
0000000001,8/27/2018 10:09,10.1.1868.1,Gluten-free products,Fitness trackers,Shipping,Drones,Matcha Powder,PayPal,NO,YES,NO,NO,YES,198.00,330.00,Male,18-24 years old,Widowed,Middle Easterners and North Africans,YES,NO,Master’s degree,50001 to 75000,NO,NO,Natural resources construction and maintenance,YES,Foreign travel,Health
0000000001,8/27/2018 10:09,10.1.1869.1,Fitness trackers,Mens fashion accessories,Your Orders,Bluetooth speakers,Waterproof phone cases,Gift Card,YES,NO,NO,NO,NO,705.00,933.00,Male,12-17 years old,Divorced,Native Americans and Alaska Natives,YES,NO,Bachelor’s degree,30001 to 50000,NO,YES,Service,YES,Physical fitness/exercise,Health
0000000001,8/27/2018 10:09,10.1.1870.1,Matcha Powder,Fairy lights,Your Recommendations,Fitness trackers,Gluten-free products,Debit,YES,YES,NO,YES,NO,765.00,926.00,Male,18-24 years old,Separated,Middle Easterners and North Africans,NO,NO,,0 - 30000,NO,YES,Sales and office,NO,Physical fitness/exercise,Health
0000000001,8/27/2018 10:09,10.1.1871.1,Matcha Powder,Fairy lights,About,Gluten-free products,Drones,PayPal,YES,NO,YES,YES,NO,222.00,29.00,Male,65-74 years old,Married or domestic partnership,White and European Americans,NO,NO,,30001 to 50000,NO,NO,Production transportation and material moving,YES,Other,Health
0000000001,8/27/2018 10:09,10.1.1872.1,Wood frame sunglasses,Phone power banks,Contact Us,3D printers,Gluten-free products,Debit,YES,YES,YES,NO,YES,413.00,487.00,Female,35-44 years old,Widowed,White and European Americans,NO,NO,,30001 to 50000,YES,YES,Management professional and related,NO,Self improvement,Health
0000000001,8/27/2018 10:09,10.1.1873.1,Coconut oil,Mens fashion accessories,Returns,Matcha Powder,Coconut oil,PayPal,YES,NO,YES,NO,NO,913.00,827.00,Male,75 years or older,Divorced,Native Americans and Alaska Natives,YES,YES,Bachelor’s degree,75001 to 100000,YES,YES,Service,NO,Wildlife/environment issues,Health
0000000001,8/27/2018 10:09,10.1.1874.1,Fitness trackers,Matcha Powder,Your List,Mens fashion accessories,Baby products,MasterCard,YES,NO,YES,YES,NO,316.00,792.00,Male,Under 12 years old,Widowed,Asian Americans,NO,YES,Trade/technical/vocational training,30001 to 50000,NO,NO,Production transportation and material moving,YES,Stereo/records and tapes,Health
0000000001,8/27/2018 10:09,10.1.1875.1,Gluten-free products,Matcha Powder,Cart,Drones,Matcha Powder,Debit,YES,NO,YES,NO,YES,922.00,268.00,Male,55-64 years old,Separated,Middle Easterners and North Africans,YES,YES,Professional degree,0 - 30000,NO,NO,Service,YES,Video cassette recordings,Health
0000000001,8/27/2018 10:09,10.1.1876.1,3D printers,Baby products,Cart,Fairy lights,Phone power banks,PayPal,NO,YES,NO,NO,NO,344.00,336.00,Female,45-54 years old,Separated,Black and African Americans,YES,NO,No schooling completed,100001 to 150000,NO,YES,Management professional and related,NO,Camping,Health
0000000001,8/27/2018 10:09,10.1.1877.1,Welcome,Waterproof phone cases,Cart,The charcoal face mask,Waterproof phone cases,MasterCard,NO,YES,YES,NO,NO,15.00,206.00,Male,75 years or older,Single never married,Native Hawaiians and other Pacific Islanders,YES,YES,Doctorate degree,200001 and above,YES,YES,Service,YES,Dieting,Health
0000000001,8/27/2018 10:09,10.1.1878.1,Phone power banks,Liquid phone cases,Your Orders,Phone power banks,Drones,Gift Card,NO,YES,YES,YES,NO,626.00,334.00,Female,Under 12 years old,Widowed,Asian Americans,NO,NO,Associate degree,150001 to 200000,NO,YES,Service,NO,Dieting,Health
0000000001,8/27/2018 10:09,10.1.1879.1,Mens fashion accessories,Coconut oil,Deal of The Day,Mens fashion accessories,Fitness trackers,Gift Card,YES,NO,YES,NO,YES,47.00,156.00,Female,25-34 years old,Divorced,Native Americans and Alaska Natives,YES,NO,,150001 to 200000,YES,NO,Production transportation and material moving,NO,Video cassette recordings,Health
0000000001,8/27/2018 10:09,10.1.1880.1,Phone power banks,Welcome,Legal Disclaimer,3D printers,3D printers,Debit,YES,YES,NO,NO,NO,109.00,738.00,Male,25-34 years old,Married or domestic partnership,Asian Americans,NO,YES,Master’s degree,100001 to 150000,YES,YES,Service,NO,Recreational vehicles,Health
0000000001,8/27/2018 10:09,10.1.1881.1,Mens fashion accessories,Phone power banks,Your List,Phone power banks,Fairy lights,Visa,YES,NO,YES,NO,YES,701.00,71.00,Female,35-44 years old,Separated,Native Americans and Alaska Natives,NO,YES,Bachelor’s degree,75001 to 100000,YES,NO,Sales and office,NO,Watching sports on TV,Health
0000000001,8/27/2018 10:09,10.1.1882.1,Coconut oil,3D printers,Deal of The Day,Matcha Powder,Gluten-free products,MasterCard,YES,NO,YES,NO,NO,917.00,357.00,Male,Under 12 years old,Separated,Middle Easterners and North Africans,YES,NO,,150001 to 200000,YES,NO,Natural resources construction and maintenance,NO,Gourmet/fine food,Health
0000000001,8/27/2018 10:09,10.1.1883.1,Phone power banks,Welcome,Your List,The charcoal face mask,Fairy lights,Visa,NO,YES,YES,NO,NO,102.00,91.00,Female,Under 12 years old,Divorced,Native Hawaiians and other Pacific Islanders,NO,NO,Bachelor’s degree,0 - 30000,YES,YES,Production transportation and material moving,NO,Dieting,Health
0000000001,8/27/2018 10:09,10.1.1884.1,Drones,Enamel pins,Your Orders,Coconut oil,Phone power banks,Debit,NO,YES,YES,NO,YES,546.00,795.00,Female,Under 12 years old,Separated,Middle Easterners and North Africans,YES,YES,,75001 to 100000,YES,NO,Management professional and related,NO,Video cassette recordings,Health
0000000001,8/27/2018 10:09,10.1.1885.1,3D printers,Bluetooth speakers,Contact Us,Bluetooth speakers,Fairy lights,Gift Card,NO,NO,NO,NO,YES,421.00,775.00,Female,55-64 years old,Divorced,Asian Americans,NO,YES,Master’s degree,100001 to 150000,YES,NO,Natural resources construction and maintenance,YES,Art/antiques,Health
0000000001,8/27/2018 10:09,10.1.1886.1,Fairy lights,Mens fashion accessories,Shipping,Drones,Bluetooth speakers,Gift Card,NO,YES,YES,YES,NO,489.00,986.00,Male,75 years or older,Separated,Hispanic and Latino Americans,NO,YES,No schooling completed,75001 to 100000,YES,NO,Production transportation and material moving,NO,Outdoor gardening,Health
0000000001,8/27/2018 10:09,10.1.1887.1,Gluten-free products,The charcoal face mask,Your Orders,Waterproof phone cases,Wood frame sunglasses,Visa,NO,YES,YES,YES,YES,1.00,36.00,Male,75 years or older,Widowed,Middle Easterners and North Africans,NO,YES,Some high school no diploma,100001 to 150000,YES,NO,Production transportation and material moving,YES,Health foods/vitamins,Health
0000000001,8/27/2018 10:09,10.1.1888.1,Bluetooth speakers,Bluetooth speakers,Shipping,Waterproof phone cases,Matcha Powder,Gift Card,NO,YES,YES,YES,NO,574.00,957.00,Male,Under 12 years old,Married or domestic partnership,Native Americans and Alaska Natives,NO,YES,Associate degree,30001 to 50000,NO,YES,Management professional and related,NO,Fashion clothing,Health
0000000001,8/27/2018 10:09,10.1.1889.1,Mens fashion accessories,Liquid phone cases,Legal Disclaimer,Enamel pins,Matcha Powder,Visa,NO,YES,YES,YES,NO,22.00,291.00,Male,Under 12 years old,Widowed,White and European Americans,NO,NO,Nursery school to 8th grade,75001 to 100000,YES,NO,Management professional and related,YES,Stereo/records and tapes,Health
0000000001,8/27/2018 10:09,10.1.1890.1,Bluetooth speakers,Mens fashion accessories,About,Fitness trackers,The charcoal face mask,Debit,NO,NO,NO,NO,YES,525.00,555.00,Male,25-34 years old,Divorced,Native Americans and Alaska Natives,YES,YES,,100001 to 150000,NO,YES,Production transportation and material moving,NO,Gourmet/fine food,Health
0000000001,8/27/2018 10:09,10.1.1891.1,Fairy lights,Welcome,Help,Liquid phone cases,Welcome,MasterCard,YES,YES,YES,YES,NO,171.00,732.00,Male,45-54 years old,Separated,Native Americans and Alaska Natives,NO,NO,Nursery school to 8th grade,75001 to 100000,NO,YES,Production transportation and material moving,NO,Stereo/records and tapes,Health
0000000001,8/27/2018 10:09,10.1.1892.1,3D printers,Baby products,Help,Bluetooth speakers,Fitness trackers,Gift Card,YES,YES,YES,NO,YES,242.00,144.00,Female,Under 12 years old,Widowed,Native Americans and Alaska Natives,NO,YES,Doctorate degree,0 - 30000,YES,NO,Production transportation and material moving,NO,Needlework/knitting,Health
0000000001,8/27/2018 10:09,10.1.1893.1,Drones,Fairy lights,Returns,Fairy lights,Wood frame sunglasses,Debit,NO,NO,NO,YES,YES,681.00,74.00,Female,55-64 years old,Widowed,Native Hawaiians and other Pacific Islanders,YES,YES,Master’s degree,150001 to 200000,NO,NO,Management professional and related,YES,Foreign travel,Health
0000000001,8/27/2018 10:09,10.1.1894.1,Enamel pins,Welcome,Shipping,Wood frame sunglasses,Drones,Gift Card,NO,NO,NO,YES,YES,547.00,300.00,Male,25-34 years old,Married or domestic partnership,Native Hawaiians and other Pacific Islanders,YES,NO,Trade/technical/vocational training,50001 to 75000,YES,YES,Management professional and related,YES,Sweepstakes,Health
0000000001,8/27/2018 10:09,10.1.1895.1,Welcome,Enamel pins,About,Liquid phone cases,The charcoal face mask,Gift Card,YES,YES,NO,YES,YES,814.00,825.00,Female,18-24 years old,Divorced,Hispanic and Latino Americans,NO,NO,,200001 and above,YES,NO,Management professional and related,NO,Fashion clothing,Health
0000000001,8/27/2018 10:09,10.1.1896.1,Gluten-free products,Liquid phone cases,Shipping,Coconut oil,Enamel pins,PayPal,NO,YES,NO,NO,YES,476.00,445.00,Male,55-64 years old,Single never married,Black and African Americans,NO,NO,Some high school no diploma,150001 to 200000,NO,YES,Management professional and related,YES,Physical fitness/exercise,Health
0000000001,8/27/2018 10:09,10.1.1897.1,Fitness trackers,Waterproof phone cases,Cart,The charcoal face mask,Fitness trackers,Debit,YES,YES,NO,NO,NO,502.00,408.00,Male,55-64 years old,Married or domestic partnership,Native Americans and Alaska Natives,NO,YES,Doctorate degree,0 - 30000,YES,YES,Management professional and related,NO,Gourmet/fine food,Health
0000000001,8/27/2018 10:09,10.1.1898.1,Fairy lights,Fitness trackers,Your Recommendations,Wood frame sunglasses,Mens fashion accessories,MasterCard,YES,NO,YES,YES,YES,895.00,177.00,Female,Under 12 years old,Married or domestic partnership,Asian Americans,YES,YES,,75001 to 100000,YES,YES,Production transportation and material moving,NO,Video cassette recordings,Health
0000000001,8/27/2018 10:09,10.1.1899.1,Coconut oil,Drones,Help,Matcha Powder,The charcoal face mask,PayPal,YES,NO,NO,YES,NO,726.00,898.00,Female,35-44 years old,Married or domestic partnership,Asian Americans,NO,YES,Nursery school to 8th grade,200001 and above,NO,YES,Service,YES,Money making opportunities,Health
0000000001,8/27/2018 10:09,10.1.1900.1,Coconut oil,The charcoal face mask,Returns,3D printers,3D printers,MasterCard,NO,NO,NO,YES,YES,360.00,665.00,Female,12-17 years old,Divorced,White and European Americans,NO,YES,,0 - 30000,YES,NO,Sales and office,NO,Money making opportunities,Health
0000000001,8/27/2018 10:09,10.1.1901.1,Mens fashion accessories,Baby products,Mission,Gluten-free products,Drones,Visa,NO,NO,YES,YES,YES,334.00,204.00,Female,25-34 years old,Single never married,White and European Americans,NO,YES,Associate degree,100001 to 150000,NO,YES,Management professional and related,YES,Bicycling/running,Health
0000000001,8/27/2018 10:09,10.1.1902.1,Bluetooth speakers,3D printers,Deal of The Day,Fitness trackers,Drones,PayPal,NO,NO,NO,NO,YES,264.00,744.00,Female,18-24 years old,Widowed,Asian Americans,YES,YES,No schooling completed,75001 to 100000,YES,NO,Management professional and related,YES,Physical fitness/exercise,Health
0000000001,8/27/2018 10:09,10.1.1903.1,Welcome,Fairy lights,Contact Us,The charcoal face mask,Enamel pins,MasterCard,NO,YES,NO,NO,NO,592.00,562.00,Male,Under 12 years old,Single never married,Middle Easterners and North Africans,NO,YES,,200001 and above,NO,NO,Sales and office,NO,Crafts,Health
0000000001,8/27/2018 10:09,10.1.1904.1,Gluten-free products,3D printers,Your List,Welcome,Fairy lights,PayPal,NO,NO,NO,NO,NO,240.00,266.00,Female,Under 12 years old,Separated,Black and African Americans,NO,NO,,150001 to 200000,YES,YES,Production transportation and material moving,YES,Coin/stamp collecting,Health
0000000001,8/27/2018 10:09,10.1.1905.1,Baby products,Drones,Your List,Enamel pins,Baby products,Visa,YES,NO,YES,YES,YES,966.00,758.00,Male,12-17 years old,Separated,White and European Americans,YES,NO,Trade/technical/vocational training,75001 to 100000,YES,NO,Management professional and related,NO,Outdoor gardening,Health
0000000001,8/27/2018 10:09,10.1.1906.1,Liquid phone cases,Waterproof phone cases,Deal of The Day,The charcoal face mask,Enamel pins,Visa,NO,YES,YES,NO,NO,574.00,336.00,Male,18-24 years old,Separated,Black and African Americans,NO,NO,Nursery school to 8th grade,150001 to 200000,NO,YES,Production transportation and material moving,YES,Coin/stamp collecting,Health
0000000001,8/27/2018 10:09,10.1.1907.1,Phone power banks,Fairy lights,Shipping,Waterproof phone cases,Drones,PayPal,YES,NO,NO,NO,NO,1.00,641.00,Female,45-54 years old,Widowed,Native Americans and Alaska Natives,YES,YES,Nursery school to 8th grade,75001 to 100000,NO,NO,Sales and office,NO,Outdoor gardening,Health
0000000001,8/27/2018 10:09,10.1.1908.1,Baby products,Wood frame sunglasses,Help,Baby products,Matcha Powder,MasterCard,YES,NO,NO,YES,NO,378.00,588.00,Female,45-54 years old,Separated,Hispanic and Latino Americans,NO,NO,,150001 to 200000,YES,NO,Management professional and related,YES,Art/antiques,Health
0000000001,8/27/2018 10:09,10.1.1909.1,Coconut oil,Wood frame sunglasses,Your Recommendations,Drones,Bluetooth speakers,PayPal,NO,YES,YES,NO,NO,185.00,49.00,Male,25-34 years old,Married or domestic partnership,Black and African Americans,NO,NO,Associate degree,200001 and above,YES,NO,Sales and office,NO,Video cassette recordings,Health
0000000001,8/27/2018 10:09,10.1.1910.1,Phone power banks,Baby products,Your List,Drones,Fairy lights,Debit,NO,NO,YES,YES,YES,188.00,597.00,Male,18-24 years old,Single never married,Asian Americans,NO,YES,,75001 to 100000,NO,YES,Management professional and related,NO,Other,Health
0000000001,8/27/2018 10:09,10.1.1911.1,Mens fashion accessories,Matcha Powder,Returns,Matcha Powder,Wood frame sunglasses,MasterCard,YES,NO,YES,NO,NO,345.00,156.00,Female,12-17 years old,Single never married,Native Hawaiians and other Pacific Islanders,NO,YES,Professional degree,200001 and above,YES,YES,Management professional and related,YES,Physical fitness/exercise,Health
0000000001,8/27/2018 10:09,10.1.1912.1,The charcoal face mask,The charcoal face mask,Mission,Drones,Fairy lights,Gift Card,NO,NO,NO,YES,YES,229.00,240.00,Male,35-44 years old,Married or domestic partnership,Native Americans and Alaska Natives,NO,NO,,0 - 30000,YES,NO,Natural resources construction and maintenance,YES,Needlework/knitting,Health
0000000001,8/27/2018 10:09,10.1.1913.1,Bluetooth speakers,Baby products,Your Recommendations,Phone power banks,Liquid phone cases,PayPal,YES,YES,YES,NO,NO,553.00,114.00,Male,35-44 years old,Single never married,White and European Americans,YES,YES,Some high school no diploma,100001 to 150000,YES,NO,Production transportation and material moving,NO,Bible/devotional reading,Health
