Session ID,DateTime Stamp,IP Address,Advertisement ID Viewed,Product ID Viewed,Information Link ID Viewed,Product ID Added to Cart,Product ID Purchased,Payment Method,User Has Account,First Time Buyer,Repeat Buyer,Coupon Used,Mobile Device Used,Dollar Amount,Dollar Amount Sold,Sex,Age Range,Married,Ethnic,Employed,Student,Education,Income Range,Gift Card Used,Purchased as Gift,Occupation,Own Home,Hobby/Interest,Health
359,8/27/2018 10:09,10.1.2762.1,6,15,11,1,7,2,2,1,2,2,2,615,173,2,6,4,7,1,1,10,3,2,2,2,1,8,
7315,8/27/2018 10:09,10.1.2763.1,16,14,12,12,7,4,1,2,2,2,1,348,748,1,7,2,2,2,2,1,3,1,2,5,2,18,
5301,8/27/2018 10:09,10.1.2764.1,3,13,4,13,17,2,2,2,1,1,1,27,757,1,7,5,3,2,1,9,1,1,1,3,2,18,
5297,8/27/2018 10:09,10.1.2765.1,4,6,11,6,2,5,2,2,1,2,1,510,638,2,2,1,1,1,1,4,6,1,2,5,1,13,
6618,8/27/2018 10:09,10.1.2766.1,4,7,2,14,17,4,1,1,1,1,1,875,555,1,5,1,7,2,2,5,6,2,1,4,2,7,
4714,8/27/2018 10:09,10.1.2767.1,11,15,3,15,14,2,2,1,2,1,2,145,600,1,4,4,7,2,2,10,6,2,1,3,1,2,
5340,8/27/2018 10:09,10.1.2768.1,14,3,7,1,5,5,2,2,2,1,1,186,846,2,1,3,1,1,1,8,6,1,1,1,1,8,
4722,8/27/2018 10:09,10.1.2769.1,1,4,1,17,12,5,1,2,1,1,1,161,589,2,5,4,1,2,1,2,4,2,2,1,2,25,
3834,8/27/2018 10:09,10.1.2770.1,8,16,5,1,12,4,1,1,1,1,1,576,475,2,9,4,5,1,2,6,4,2,2,4,1,22,
2296,8/27/2018 10:09,10.1.2771.1,16,15,3,13,1,2,2,2,2,1,1,646,307,2,4,5,4,2,1,1,6,1,2,4,2,19,
1958,8/27/2018 10:09,10.1.2772.1,17,1,1,13,1,1,2,1,1,1,1,595,217,1,2,3,3,1,1,11,3,2,2,1,2,17,
318,8/27/2018 10:09,10.1.2773.1,15,3,13,7,16,4,1,1,2,1,2,825,912,2,3,4,7,1,1,5,5,1,2,1,1,17,
5904,8/27/2018 10:09,10.1.2774.1,10,7,12,15,1,4,2,1,1,1,2,577,824,2,7,2,2,1,1,8,1,1,2,2,2,22,
8005,8/27/2018 10:09,10.1.2775.1,16,16,12,2,12,2,2,1,1,1,2,484,916,1,7,2,5,2,1,8,4,1,1,1,2,4,
4980,8/27/2018 10:09,10.1.2776.1,15,5,12,12,13,2,1,2,2,2,1,340,571,2,2,4,1,1,1,2,6,1,1,4,2,10,
1473,8/27/2018 10:09,10.1.2777.1,15,12,1,1,10,2,1,1,1,2,1,636,990,2,5,4,1,2,2,11,1,1,2,1,2,26,
3187,8/27/2018 10:09,10.1.2778.1,6,7,7,17,13,5,1,2,1,2,1,74,237,2,2,2,5,2,1,9,1,2,1,1,1,23,
6080,8/27/2018 10:09,10.1.2779.1,15,9,5,17,14,4,1,1,1,1,2,466,201,2,5,3,4,1,1,8,2,1,2,2,2,26,
6960,8/27/2018 10:09,10.1.2780.1,13,17,8,8,7,3,2,1,2,2,1,273,330,1,9,3,3,1,2,6,5,1,2,5,1,11,
4942,8/27/2018 10:09,10.1.2781.1,16,6,12,15,9,5,1,2,2,2,2,275,457,2,9,4,1,2,2,2,2,2,2,2,2,25,
2509,8/27/2018 10:09,10.1.2782.1,11,14,3,1,3,2,2,1,1,2,1,935,771,1,3,4,6,2,1,10,6,2,1,4,2,28,
7237,8/27/2018 10:09,10.1.2783.1,7,13,7,3,6,1,2,1,1,2,1,39,416,1,9,3,2,1,1,4,6,1,2,5,1,26,
3766,8/27/2018 10:09,10.1.2784.1,15,10,3,9,9,4,2,2,2,1,2,397,608,2,5,3,7,2,1,1,3,1,2,1,2,8,
8163,8/27/2018 10:09,10.1.2785.1,4,1,9,16,16,4,1,1,2,2,2,475,942,2,1,4,5,1,2,6,3,2,2,5,1,21,
9034,8/27/2018 10:09,10.1.2786.1,14,14,7,8,17,2,1,2,2,1,2,659,163,2,7,1,4,2,1,8,3,2,1,4,2,15,
5870,8/27/2018 10:09,10.1.2787.1,9,12,6,4,9,4,1,2,2,1,2,230,614,2,3,4,3,1,1,6,5,1,2,1,2,14,
7557,8/27/2018 10:09,10.1.2788.1,5,15,2,2,3,5,2,1,2,2,2,398,162,2,1,2,5,2,1,9,3,2,1,4,1,7,
2633,8/27/2018 10:09,10.1.2789.1,16,5,5,9,6,5,2,2,1,1,1,256,521,1,4,2,7,2,1,9,6,1,1,4,2,4,
7350,8/27/2018 10:09,10.1.2790.1,1,1,11,7,1,4,1,1,1,2,2,472,430,2,9,5,4,1,2,8,1,2,1,1,1,4,
5590,8/27/2018 10:09,10.1.2791.1,3,7,6,10,16,4,2,2,2,1,2,420,964,2,2,1,2,2,2,2,2,1,2,5,1,23,
2006,8/27/2018 10:09,10.1.2792.1,2,7,12,9,3,3,2,1,1,2,2,423,753,1,1,4,3,1,2,8,7,1,2,4,1,6,
7759,8/27/2018 10:09,10.1.2793.1,3,16,10,8,1,2,2,2,2,1,2,276,558,1,7,4,1,1,1,1,1,1,2,1,1,6,
2545,8/27/2018 10:09,10.1.2794.1,17,12,4,4,17,1,1,1,1,1,2,180,974,2,6,4,5,1,2,6,2,2,2,1,1,23,
4574,8/27/2018 10:09,10.1.2795.1,1,6,4,2,8,2,1,1,1,1,1,496,274,1,1,5,4,2,2,6,7,1,1,4,2,23,
3791,8/27/2018 10:09,10.1.2796.1,5,1,5,2,4,1,1,2,2,2,1,292,349,2,1,4,3,1,1,8,5,2,2,3,2,18,
1728,8/27/2018 10:09,10.1.2797.1,16,1,6,3,2,2,1,1,1,1,2,573,301,2,4,1,6,2,2,11,3,2,2,4,2,22,
7966,8/27/2018 10:09,10.1.2798.1,16,9,11,14,17,2,2,1,2,2,2,673,654,2,5,5,3,1,1,8,4,2,2,4,1,14,
7931,8/27/2018 10:09,10.1.2799.1,1,14,1,16,6,4,1,2,2,1,2,275,422,2,4,5,3,1,2,5,5,2,1,1,2,14,
7800,8/27/2018 10:09,10.1.2800.1,13,8,10,3,14,1,2,1,2,1,2,971,549,1,5,3,2,2,2,5,7,1,2,3,1,10,
6343,8/27/2018 10:09,10.1.2801.1,1,6,10,7,12,4,1,2,1,2,2,377,4,1,9,2,5,2,2,7,3,1,1,1,2,1,
6108,8/27/2018 10:09,10.1.2802.1,13,3,10,8,2,3,2,1,1,1,2,845,770,1,8,3,2,2,1,2,5,2,1,2,2,5,
8293,8/27/2018 10:09,10.1.2803.1,8,17,12,8,12,4,2,1,2,2,2,787,62,1,4,5,4,2,2,8,4,1,1,4,2,23,
8766,8/27/2018 10:09,10.1.2804.1,8,15,4,8,4,1,1,1,1,2,1,235,417,2,3,4,1,2,2,1,6,1,1,2,1,27,
1463,8/27/2018 10:09,10.1.2805.1,15,5,13,1,1,1,2,2,2,2,1,736,971,2,2,3,3,2,1,9,1,2,1,4,1,22,
1960,8/27/2018 10:09,10.1.2806.1,8,13,5,15,8,2,1,2,2,1,1,608,823,2,8,5,4,2,2,3,5,1,1,4,1,10,
8678,8/27/2018 10:09,10.1.2807.1,8,12,5,2,13,5,1,2,2,2,2,170,566,1,3,3,6,2,2,1,6,2,1,1,1,21,
1676,8/27/2018 10:09,10.1.2808.1,9,3,6,1,15,2,1,2,2,1,2,414,535,1,9,2,2,2,2,6,5,2,2,5,1,18,
9763,8/27/2018 10:09,10.1.2809.1,17,12,1,5,8,5,1,1,2,2,1,227,351,1,2,5,6,2,2,11,6,1,1,5,2,25,
6159,8/27/2018 10:09,10.1.2810.1,12,4,4,1,15,3,2,2,1,2,1,140,602,1,8,1,4,1,1,9,3,2,2,1,1,4,
7600,8/27/2018 10:09,10.1.2811.1,2,16,7,9,10,3,2,1,1,2,1,818,157,2,4,1,4,2,1,1,3,1,1,4,1,8,
8274,8/27/2018 10:09,10.1.2812.1,15,17,10,2,6,5,1,2,1,1,1,340,841,2,6,3,5,1,2,11,1,1,2,3,1,18,
3549,8/27/2018 10:09,10.1.2813.1,5,1,6,13,17,2,1,2,1,1,1,275,680,2,8,3,1,2,2,7,1,1,1,2,1,25,
4243,8/27/2018 10:09,10.1.2814.1,5,3,1,17,11,4,2,1,2,1,2,997,511,2,1,2,5,2,1,10,2,2,2,2,1,18,
2712,8/27/2018 10:09,10.1.2815.1,2,2,11,2,12,4,2,1,2,2,1,580,683,1,2,5,2,2,1,10,3,2,1,1,1,24,
5577,8/27/2018 10:09,10.1.2816.1,6,8,8,11,16,4,2,1,2,2,2,873,836,2,8,5,1,2,2,11,2,2,2,5,2,5,
1127,8/27/2018 10:09,10.1.2817.1,4,15,5,1,17,4,2,2,1,2,2,779,477,1,4,1,5,1,2,11,6,2,2,3,1,27,
8907,8/27/2018 10:09,10.1.2818.1,14,1,9,14,2,3,1,1,1,2,1,762,507,1,1,5,5,1,1,11,2,2,1,3,2,14,
1376,8/27/2018 10:09,10.1.2819.1,11,6,3,14,17,4,1,2,2,2,2,309,29,2,1,2,6,2,1,3,1,1,2,4,2,2,
3128,8/27/2018 10:09,10.1.2820.1,16,4,8,2,7,4,1,2,1,1,1,613,974,2,4,3,1,1,1,5,3,2,2,4,1,8,
7384,8/27/2018 10:09,10.1.2821.1,17,12,8,11,9,1,1,2,2,2,2,351,162,1,1,1,7,1,2,1,7,2,1,5,1,23,
418,8/27/2018 10:09,10.1.2822.1,2,5,6,15,14,2,2,2,1,1,1,222,301,2,6,2,2,2,2,1,1,1,1,2,1,7,
9081,8/27/2018 10:09,10.1.2823.1,4,12,6,3,16,3,1,1,1,1,2,558,853,1,3,5,3,1,1,9,7,1,1,4,2,12,
7507,8/27/2018 10:09,10.1.2824.1,15,14,3,12,8,2,2,1,2,2,1,419,686,1,5,1,5,1,2,10,3,2,1,5,2,3,
8841,8/27/2018 10:09,10.1.2825.1,10,4,3,12,13,2,2,1,2,2,2,552,468,1,6,5,5,2,1,2,6,2,1,2,1,5,
9555,8/27/2018 10:09,10.1.2826.1,10,10,2,11,11,1,2,1,1,2,1,963,126,1,6,4,5,2,1,5,6,1,2,5,2,17,
5964,8/27/2018 10:09,10.1.2827.1,15,9,13,10,15,2,2,2,2,2,2,992,269,2,1,5,6,2,1,6,1,2,1,2,2,24,
8155,8/27/2018 10:09,10.1.2828.1,6,8,3,12,2,2,2,1,1,2,2,454,12,1,1,3,6,1,1,6,6,2,2,5,1,18,
1502,8/27/2018 10:09,10.1.2829.1,12,3,9,4,17,4,2,1,2,2,2,19,8,1,4,1,3,1,1,3,4,2,2,1,2,23,
2988,8/27/2018 10:09,10.1.2830.1,8,16,10,15,16,3,1,1,2,2,1,667,902,2,8,1,2,1,2,5,7,1,1,4,1,11,
2119,8/27/2018 10:09,10.1.2831.1,12,16,11,1,12,4,2,1,1,2,2,873,945,1,3,1,2,2,1,1,2,2,1,4,1,25,
9480,8/27/2018 10:09,10.1.2832.1,13,4,12,14,8,1,1,2,1,1,1,149,651,1,9,2,4,2,2,1,6,2,1,4,1,2,
8610,8/27/2018 10:09,10.1.2833.1,8,11,13,17,3,5,2,1,2,1,1,123,65,2,6,3,3,2,1,5,1,1,2,4,1,1,
6766,8/27/2018 10:09,10.1.2834.1,4,9,8,10,4,2,2,1,2,2,2,853,610,1,4,1,7,1,1,1,7,2,2,5,2,14,
2471,8/27/2018 10:09,10.1.2835.1,17,5,12,10,14,1,1,2,1,1,2,915,246,1,8,5,4,1,1,3,6,1,2,4,2,17,
4716,8/27/2018 10:09,10.1.2836.1,13,15,1,13,14,3,1,1,1,1,1,712,760,2,9,4,2,2,2,3,1,1,1,4,2,14,
8621,8/27/2018 10:09,10.1.2837.1,4,5,8,11,17,3,2,2,2,2,1,981,498,2,8,5,1,2,1,1,5,1,2,2,1,22,
3515,8/27/2018 10:09,10.1.2838.1,2,6,2,17,9,5,1,2,1,2,1,133,510,2,7,3,6,2,1,8,7,1,2,4,2,17,
3900,8/27/2018 10:09,10.1.2839.1,15,11,1,16,4,4,1,1,2,2,2,596,881,1,7,4,4,1,2,10,5,2,1,4,1,2,
1912,8/27/2018 10:09,10.1.2840.1,12,11,7,15,2,1,2,2,1,1,2,512,872,2,7,2,3,2,1,3,2,2,2,1,1,5,
716,8/27/2018 10:09,10.1.2841.1,11,15,10,12,13,1,2,1,1,1,1,545,610,1,6,4,5,1,2,3,5,2,2,4,1,2,
9454,8/27/2018 10:09,10.1.2842.1,17,13,7,12,4,5,2,2,2,2,2,390,17,2,1,1,5,1,2,6,2,1,2,5,2,17,
6535,8/27/2018 10:09,10.1.2843.1,1,15,7,15,6,5,1,1,1,2,1,716,87,1,8,1,6,2,1,8,1,1,1,2,2,3,
8262,8/27/2018 10:09,10.1.2844.1,8,11,4,16,9,5,1,1,1,2,2,222,145,1,4,4,3,2,2,3,7,1,2,4,1,25,
7557,8/27/2018 10:09,10.1.2845.1,15,9,11,5,13,1,1,1,2,1,2,64,703,2,6,3,7,2,2,10,5,1,2,3,2,2,
641,8/27/2018 10:09,10.1.2846.1,7,1,11,17,4,5,2,1,2,1,2,39,158,2,9,4,7,1,2,10,5,1,1,5,2,1,
8620,8/27/2018 10:09,10.1.2847.1,12,6,13,1,15,2,2,2,1,1,2,591,248,1,2,5,2,1,2,10,3,1,2,1,2,12,
8497,8/27/2018 10:09,10.1.2848.1,10,11,13,6,15,5,2,1,2,1,2,709,77,2,6,5,4,2,1,6,7,1,2,3,1,15,
3173,8/27/2018 10:09,10.1.2849.1,9,8,7,9,9,2,2,2,2,2,1,818,25,2,4,4,7,2,1,3,1,1,2,3,2,24,
1098,8/27/2018 10:09,10.1.2850.1,16,17,1,17,15,4,1,1,1,2,1,980,58,2,7,4,3,1,1,7,4,2,1,4,2,7,
1808,8/27/2018 10:09,10.1.2851.1,11,11,8,13,7,5,2,1,1,2,2,383,188,1,7,5,4,2,2,5,5,2,2,1,2,5,
4537,8/27/2018 10:09,10.1.2852.1,6,7,13,15,5,2,1,1,1,1,1,31,771,1,2,1,2,2,1,9,1,1,2,3,1,28,
9883,8/27/2018 10:09,10.1.2853.1,1,4,4,10,9,1,2,1,1,2,1,622,281,2,5,5,5,2,2,2,7,1,2,3,1,16,
6697,8/27/2018 10:09,10.1.2854.1,17,2,8,4,8,1,2,2,1,1,1,846,395,1,2,2,1,1,2,2,7,2,2,4,2,12,
889,8/27/2018 10:09,10.1.2855.1,5,3,12,2,12,1,2,2,2,1,2,993,608,2,5,2,3,2,1,11,7,1,1,1,1,7,
8848,8/27/2018 10:09,10.1.2856.1,15,4,5,13,6,3,2,2,2,1,1,515,705,1,5,4,1,1,2,6,7,1,1,3,1,8,
8176,8/27/2018 10:09,10.1.2857.1,14,6,13,10,17,3,2,2,2,1,2,837,199,2,6,4,4,2,1,1,2,1,2,2,1,25,
803,8/27/2018 10:09,10.1.2858.1,4,5,5,5,16,4,2,1,1,2,2,87,787,1,8,2,3,1,2,6,6,2,1,1,1,11,
1156,8/27/2018 10:09,10.1.2859.1,12,16,4,14,10,5,1,2,2,2,2,463,339,2,7,3,6,2,1,11,3,1,1,3,1,18,
6186,8/27/2018 10:09,10.1.2860.1,8,17,13,10,8,4,1,2,2,1,2,273,756,1,6,4,7,1,1,5,1,2,2,4,2,17,
3992,8/27/2018 10:09,10.1.2861.1,2,9,4,16,14,1,2,1,2,2,1,582,637,2,5,3,4,1,1,6,7,2,1,5,2,5,
6764,8/27/2018 10:09,10.1.2862.1,9,2,6,1,2,2,2,1,1,2,2,117,179,1,3,2,7,1,1,6,6,2,2,3,1,25,
9032,8/27/2018 10:09,10.1.2863.1,15,7,11,17,6,3,1,1,2,1,2,147,108,2,2,1,7,2,2,3,5,2,2,2,2,9,
3571,8/27/2018 10:09,10.1.2864.1,10,17,1,2,15,3,2,1,2,1,2,425,303,1,5,4,5,2,1,2,2,1,1,3,2,13,
9416,8/27/2018 10:09,10.1.2865.1,10,6,12,8,2,2,2,1,2,1,1,89,407,2,8,5,5,2,1,2,6,2,1,4,1,1,
572,8/27/2018 10:09,10.1.2866.1,3,14,11,2,1,4,1,1,1,2,2,70,466,2,8,1,1,1,2,4,4,1,1,2,1,11,
1394,8/27/2018 10:09,10.1.2867.1,16,10,13,5,8,3,1,2,2,2,1,982,264,2,2,5,1,2,1,11,2,1,2,5,2,13,
8146,8/27/2018 10:09,10.1.2868.1,13,12,3,1,15,2,2,1,2,2,1,166,860,2,9,5,3,2,2,7,1,2,1,3,2,13,
74,8/27/2018 10:09,10.1.2869.1,11,12,7,6,13,5,1,2,1,1,2,82,281,1,6,4,1,1,2,1,6,1,2,5,1,22,
5384,8/27/2018 10:09,10.1.2870.1,8,7,1,5,7,4,2,1,2,1,1,913,268,2,7,2,3,1,2,7,4,2,1,5,2,7,
8747,8/27/2018 10:09,10.1.2871.1,13,15,3,9,14,5,2,2,2,1,2,893,932,1,1,2,7,2,2,7,6,1,1,5,2,27,
7479,8/27/2018 10:09,10.1.2872.1,2,9,6,9,10,5,1,1,2,1,1,213,56,2,2,4,5,1,2,11,1,1,2,1,2,13,
4127,8/27/2018 10:09,10.1.2873.1,13,15,12,4,6,3,1,1,1,2,2,710,285,1,6,5,4,2,2,6,3,1,1,1,1,12,
633,8/27/2018 10:09,10.1.2874.1,1,7,10,2,1,5,2,1,1,2,1,695,404,1,5,2,1,1,2,3,2,2,2,3,2,16,
4628,8/27/2018 10:09,10.1.2875.1,9,16,2,17,1,5,2,1,1,2,2,770,162,1,4,1,5,2,2,4,3,2,1,2,2,17,
6413,8/27/2018 10:09,10.1.2876.1,15,2,4,9,11,3,1,1,1,2,2,304,752,1,6,1,5,1,1,5,4,2,2,5,2,24,
5317,8/27/2018 10:09,10.1.2877.1,12,5,13,14,14,5,1,2,2,1,2,962,393,1,4,3,3,2,1,2,3,2,2,2,2,26,
8711,8/27/2018 10:09,10.1.2878.1,16,12,3,14,1,1,1,2,2,1,2,883,818,2,5,3,3,2,2,7,6,1,1,1,2,2,
1160,8/27/2018 10:09,10.1.2879.1,6,2,3,7,17,5,1,2,2,1,2,485,997,1,1,1,1,2,1,10,1,1,2,3,1,19,
7630,8/27/2018 10:09,10.1.2880.1,10,16,8,14,17,3,1,1,1,1,1,542,709,2,6,4,6,2,2,2,5,2,2,2,1,21,
3826,8/27/2018 10:09,10.1.2881.1,3,17,3,14,17,1,2,1,1,1,1,889,569,2,3,4,3,2,1,11,3,2,1,3,2,7,
9007,8/27/2018 10:09,10.1.2882.1,6,16,7,11,12,3,2,2,1,1,1,458,422,2,9,1,1,1,2,2,3,1,1,4,1,17,
140,8/27/2018 10:09,10.1.2883.1,1,12,7,13,13,5,1,2,2,2,1,387,577,1,9,1,1,1,1,11,1,1,2,3,2,16,
7537,8/27/2018 10:09,10.1.2884.1,4,3,3,17,5,2,2,1,2,2,2,890,58,2,7,4,3,2,2,4,6,1,1,1,1,18,
1489,8/27/2018 10:09,10.1.2885.1,15,3,11,8,17,3,1,1,2,1,2,721,702,2,6,3,6,1,1,11,6,1,2,1,2,6,
3485,8/27/2018 10:09,10.1.2886.1,17,13,1,13,10,2,1,2,2,2,2,631,575,2,4,3,4,2,1,5,1,2,2,2,1,10,
9399,8/27/2018 10:09,10.1.2887.1,10,12,12,7,12,1,2,2,2,1,1,166,270,2,3,5,3,1,2,6,6,1,2,4,1,3,
2544,8/27/2018 10:09,10.1.2888.1,6,2,1,13,7,2,2,1,1,2,1,130,261,2,8,1,5,2,1,8,6,1,1,1,2,22,
7983,8/27/2018 10:09,10.1.2889.1,12,13,12,5,3,5,1,2,1,1,1,895,893,1,5,1,3,1,2,8,6,2,1,5,2,2,
6212,8/27/2018 10:09,10.1.2890.1,15,13,7,15,6,2,2,2,2,2,2,723,968,1,6,5,2,2,2,5,7,2,2,1,2,7,
1348,8/27/2018 10:09,10.1.2891.1,15,5,13,17,12,1,2,2,2,2,1,117,293,2,7,4,5,2,1,1,6,1,2,1,2,2,
880,8/27/2018 10:09,10.1.2892.1,10,11,8,1,4,2,1,2,2,2,2,740,447,1,8,4,3,1,2,2,3,2,2,4,1,23,
1459,8/27/2018 10:09,10.1.2893.1,14,14,13,14,11,3,1,1,2,2,1,410,181,1,8,1,7,2,2,8,5,2,2,3,2,15,
7796,8/27/2018 10:09,10.1.2894.1,14,10,4,1,15,2,1,2,1,2,1,444,406,1,8,3,7,2,2,10,5,1,2,4,1,3,
7344,8/27/2018 10:09,10.1.2895.1,8,7,4,14,11,5,2,2,1,2,1,526,290,2,8,5,2,2,1,10,5,2,2,2,2,28,
5663,8/27/2018 10:09,10.1.2896.1,7,17,10,14,15,2,2,1,1,1,2,481,44,1,9,3,7,2,2,7,6,2,2,5,1,13,
5106,8/27/2018 10:09,10.1.2897.1,7,7,9,8,9,5,2,2,1,1,2,904,445,2,5,3,4,1,1,4,1,1,2,2,1,14,
9646,8/27/2018 10:09,10.1.2898.1,8,8,13,6,17,5,1,1,1,1,2,200,361,2,2,4,6,1,2,4,5,1,1,3,1,1,
9615,8/27/2018 10:09,10.1.2899.1,1,1,5,12,9,2,2,1,1,1,1,260,162,2,7,2,6,1,2,5,6,2,2,3,2,26,
7309,8/27/2018 10:09,10.1.2900.1,14,5,13,13,15,5,1,2,1,1,1,692,650,2,7,1,7,2,2,6,2,2,1,3,1,2,
5154,8/27/2018 10:09,10.1.2901.1,5,17,3,7,16,4,1,2,1,1,2,894,135,2,7,5,6,2,2,2,5,1,2,1,1,2,
6734,8/27/2018 10:09,10.1.2902.1,4,16,6,5,9,1,1,1,2,2,1,286,160,2,9,5,1,2,2,10,1,2,1,1,2,18,
9725,8/27/2018 10:09,10.1.2903.1,8,9,10,2,13,1,2,2,1,2,1,31,322,2,1,4,7,1,2,9,6,1,2,3,2,10,
2905,8/27/2018 10:09,10.1.2904.1,13,1,5,2,4,3,2,1,2,1,2,231,42,1,9,5,3,1,1,7,3,2,1,2,2,16,
1965,8/27/2018 10:09,10.1.2905.1,7,5,12,3,7,5,1,2,1,2,2,707,719,1,2,1,7,1,1,6,2,1,2,1,1,23,
8640,8/27/2018 10:09,10.1.2906.1,14,8,7,9,17,1,1,1,1,1,2,914,736,2,1,2,3,1,2,2,6,1,1,2,1,3,
2503,8/27/2018 10:09,10.1.2907.1,15,2,4,1,15,3,1,1,2,1,1,500,878,2,7,5,6,2,1,6,1,2,1,5,1,19,
4388,8/27/2018 10:09,10.1.2908.1,3,14,7,14,5,5,1,1,1,2,2,168,33,1,2,2,2,2,2,10,2,2,2,2,1,2,
7110,8/27/2018 10:09,10.1.2909.1,4,14,11,13,13,3,2,2,1,1,1,808,322,2,2,5,5,1,2,1,2,2,2,2,1,9,
1079,8/27/2018 10:09,10.1.2910.1,6,15,2,11,9,4,2,1,1,1,2,773,763,2,4,5,7,2,1,10,5,1,2,4,2,5,
8862,8/27/2018 10:09,10.1.2911.1,10,5,13,16,3,1,1,1,2,1,1,745,800,1,9,1,5,2,2,3,6,2,1,2,1,17,
2600,8/27/2018 10:09,10.1.2912.1,12,3,8,11,16,4,2,1,1,1,2,296,169,2,8,2,3,2,2,7,6,2,1,5,2,2,
7847,8/27/2018 10:09,10.1.2913.1,8,14,4,3,1,2,2,1,1,1,1,248,768,1,8,3,7,1,2,11,2,1,1,3,2,18,
1156,8/27/2018 10:09,10.1.2914.1,8,5,12,13,2,1,1,1,1,2,1,136,512,2,9,5,2,1,1,9,7,1,1,4,1,18,
6058,8/27/2018 10:09,10.1.2915.1,9,1,3,2,8,1,1,2,2,1,2,361,161,1,3,4,5,2,1,3,3,2,1,3,2,25,
5880,8/27/2018 10:09,10.1.2916.1,17,8,7,14,9,4,1,2,1,2,2,858,581,1,9,4,6,1,1,6,7,1,1,1,1,9,
8630,8/27/2018 10:09,10.1.2917.1,4,4,3,7,13,3,2,2,2,1,1,977,539,2,1,2,7,2,2,8,2,2,1,5,2,22,
5148,8/27/2018 10:09,10.1.2918.1,4,2,9,7,8,4,2,1,2,1,2,825,676,1,1,2,6,1,1,11,7,1,1,5,1,28,
6692,8/27/2018 10:09,10.1.2919.1,2,10,12,14,10,3,2,1,1,1,1,624,460,1,8,4,6,1,1,10,5,1,2,1,1,26,
9843,8/27/2018 10:09,10.1.2920.1,6,14,9,11,11,2,2,1,1,1,2,587,174,1,6,4,4,1,1,9,2,2,2,3,1,18,
7138,8/27/2018 10:09,10.1.2921.1,1,16,3,8,17,2,1,2,2,2,2,976,529,1,6,4,3,1,2,8,7,2,1,4,1,12,
5357,8/27/2018 10:09,10.1.2922.1,12,1,11,5,7,2,1,1,2,1,2,56,484,1,5,3,3,1,2,11,4,2,1,1,1,11,
7918,8/27/2018 10:09,10.1.2923.1,11,8,7,11,13,3,2,2,1,2,2,791,192,2,4,3,3,2,2,1,6,2,1,4,2,21,
1418,8/27/2018 10:09,10.1.2924.1,11,2,1,8,1,5,1,2,2,2,1,621,641,2,3,5,4,2,2,6,2,2,1,1,2,7,
2989,8/27/2018 10:09,10.1.2925.1,1,17,2,14,4,5,2,1,1,1,2,32,207,2,1,1,2,2,1,5,4,1,1,5,1,24,
1942,8/27/2018 10:09,10.1.2926.1,2,4,9,10,7,3,2,1,2,2,1,206,204,1,1,5,5,2,2,2,6,1,2,3,2,7,
1163,8/27/2018 10:09,10.1.2927.1,7,13,4,9,12,3,1,1,2,2,2,704,113,2,1,3,3,2,1,5,6,2,1,4,2,16,
7314,8/27/2018 10:09,10.1.2928.1,17,8,9,17,1,3,2,2,2,2,1,274,548,1,8,4,5,2,2,1,6,2,1,3,2,12,
4362,8/27/2018 10:09,10.1.2929.1,16,16,9,3,14,2,1,2,2,2,2,902,168,1,4,2,3,2,2,3,7,2,2,2,2,1,
4741,8/27/2018 10:09,10.1.2930.1,10,8,8,13,16,3,1,1,2,1,2,315,798,2,5,2,5,2,1,6,6,2,1,2,1,14,
558,8/27/2018 10:09,10.1.2931.1,8,17,1,2,17,2,1,2,1,1,2,977,167,1,3,5,2,1,1,9,6,2,2,1,2,11,
1340,8/27/2018 10:09,10.1.2932.1,6,5,8,7,3,1,2,2,1,1,2,789,228,2,8,2,7,2,2,3,4,1,2,3,2,5,
2615,8/27/2018 10:09,10.1.2933.1,6,10,13,9,7,5,1,2,2,1,2,52,584,1,4,2,6,1,2,10,2,1,1,5,1,17,
1476,8/27/2018 10:09,10.1.2934.1,10,6,1,8,1,2,1,2,1,2,2,363,997,2,4,4,1,2,2,11,2,1,1,3,1,5,
5887,8/27/2018 10:09,10.1.2935.1,14,10,3,16,5,4,1,2,2,2,1,867,541,1,5,3,3,1,1,3,1,2,1,4,2,27,
8538,8/27/2018 10:09,10.1.2936.1,3,17,3,2,6,5,2,2,2,1,1,94,673,2,7,2,1,1,1,5,1,1,2,3,2,18,
4494,8/27/2018 10:09,10.1.2937.1,7,3,13,2,15,3,1,1,2,1,2,417,858,1,9,3,2,1,1,8,5,2,2,1,1,14,
9967,8/27/2018 10:09,10.1.2938.1,3,11,2,2,15,4,1,2,1,2,2,177,90,1,6,1,1,1,2,8,2,2,2,2,2,3,
7444,8/27/2018 10:09,10.1.2939.1,17,5,13,3,7,2,2,1,1,1,1,847,694,2,6,1,3,1,1,3,7,2,2,1,1,22,
273,8/27/2018 10:09,10.1.2940.1,12,16,8,16,8,3,1,2,2,1,2,789,683,1,2,1,5,2,2,4,7,2,1,2,1,11,
109,8/27/2018 10:09,10.1.2941.1,9,5,3,13,10,1,1,1,1,2,1,328,767,2,6,3,5,1,2,11,1,1,1,3,2,26,
1101,8/27/2018 10:09,10.1.2942.1,10,12,13,5,7,4,2,2,2,1,2,907,588,1,3,4,3,1,2,10,3,1,1,1,1,25,
